municipio_ibge,uso_de_praticas_convencionais,qual_o_nivel_de_degradacao_que_predomina_nas_pastagens_,total_respostas,regional,degradacao_ord,pratica_aração,pratica_controle biológico de pragas e doenças.,pratica_gradagem,pratica_monocultura,pratica_não usa,pratica_pastagem nativa,pratica_plantio convencional,pratica_queimadas,pratica_roça de toco,pratica_uso de agrotóxicos,n_praticas_linha,Convencionais_cluster,Dim1,Dim2,Dim3,Dim4,Dim5
Novo Acordo,pastagem nativa,pouco degradado,3,Porto Nacional,1,False,False,False,False,False,True,False,False,False,False,1,0,5.151455246046996e-15,0.10470884231282007,0.035491002752842706,0.5134040042510817,0.8525977121663699
Novo Acordo,plantio convencional,pouco degradado,3,Porto Nacional,1,False,False,False,False,False,False,True,False,False,False,1,0,5.004862510517771e-15,0.48575504150909615,-0.5802668250878884,-0.27887050225175314,-0.0385564324071029
Novo Acordo,roça de toco,muito degradado,1,Porto Nacional,3,False,False,False,False,False,False,False,False,True,False,1,0,2.7898226355905795e-15,0.11294128150342539,0.03937340645745574,0.6975509615815384,-0.7428818676670589
Novo Acordo,roça de toco,pouco degradado,2,Porto Nacional,1,False,False,False,False,False,False,False,False,True,False,1,0,2.7898226355905795e-15,0.11294128150342539,0.03937340645745574,0.6975509615815384,-0.7428818676670589
Novo Acordo,uso de agrotóxicos,pouco degradado,1,Porto Nacional,1,False,False,False,False,False,False,False,False,False,True,1,0,9.61531457138888e-15,0.34911246916075356,0.6700327129307726,-0.3343671002574351,-0.043439843845700384
Novo Jardim,aração,nao possui degradacao,6,Taguatinga do Tocantins,0,True,False,False,False,False,False,False,False,False,False,1,1,0.5702827143382491,-0.41024747637436026,-0.0508442396651693,-0.14478063787405088,-0.023693449089936383
Novo Jardim,aração,pouco degradado,1,Taguatinga do Tocantins,1,True,False,False,False,False,False,False,False,False,False,1,1,0.5702827143382491,-0.41024747637436026,-0.0508442396651693,-0.14478063787405088,-0.023693449089936383
Novo Jardim,gradagem,nao possui degradacao,6,Taguatinga do Tocantins,0,False,False,True,False,False,False,False,False,False,False,1,2,-0.5702827143382603,-0.41024747637434367,-0.050844239665163264,-0.14478063787405285,-0.023693449089935904
Novo Jardim,gradagem,pouco degradado,1,Taguatinga do Tocantins,1,False,False,True,False,False,False,False,False,False,False,1,2,-0.5702827143382603,-0.41024747637434367,-0.050844239665163264,-0.14478063787405285,-0.023693449089935904
Novo Jardim,monocultura,nao possui degradacao,1,Taguatinga do Tocantins,0,False,False,False,True,False,False,False,False,False,False,1,0,-1.2549877339378535e-14,0.0878258873954961,0.02816646607841901,0.3026775929462769,0.12794124850399463
Novo Jardim,plantio convencional,nao possui degradacao,4,Taguatinga do Tocantins,0,False,False,False,False,False,False,True,False,False,False,1,0,5.004862510517771e-15,0.48575504150909615,-0.5802668250878884,-0.27887050225175314,-0.0385564324071029
Novo Jardim,plantio convencional,pouco degradado,1,Taguatinga do Tocantins,1,False,False,False,False,False,False,True,False,False,False,1,0,5.004862510517771e-15,0.48575504150909615,-0.5802668250878884,-0.27887050225175314,-0.0385564324071029
Novo Jardim,queimadas,nao possui degradacao,1,Taguatinga do Tocantins,0,False,False,False,False,False,False,False,True,False,False,1,0,7.786449652223937e-16,0.08782588739549005,0.02816646607841554,0.30267759294628427,0.12794124850483707
Novo Jardim,roça de toco,nao possui degradacao,3,Taguatinga do Tocantins,0,False,False,False,False,False,False,False,False,True,False,1,0,2.7898226355905795e-15,0.11294128150342539,0.03937340645745574,0.6975509615815384,-0.7428818676670589
Novo Jardim,uso de agrotóxicos,nao possui degradacao,1,Taguatinga do Tocantins,0,False,False,False,False,False,False,False,False,False,True,1,0,9.61531457138888e-15,0.34911246916075356,0.6700327129307726,-0.3343671002574351,-0.043439843845700384
Palmas,aração,nao possui degradacao,2,Porto Nacional,0,True,False,False,False,False,False,False,False,False,False,1,1,0.5702827143382491,-0.41024747637436026,-0.0508442396651693,-0.14478063787405088,-0.023693449089936383
Palmas,gradagem,nao possui degradacao,2,Porto Nacional,0,False,False,True,False,False,False,False,False,False,False,1,2,-0.5702827143382603,-0.41024747637434367,-0.050844239665163264,-0.14478063787405285,-0.023693449089935904
Palmas,pastagem nativa,nao possui degradacao,2,Porto Nacional,0,False,False,False,False,False,True,False,False,False,False,1,0,5.151455246046996e-15,0.10470884231282007,0.035491002752842706,0.5134040042510817,0.8525977121663699
Palmas,plantio convencional,nao possui degradacao,1,Porto Nacional,0,False,False,False,False,False,False,True,False,False,False,1,0,5.004862510517771e-15,0.48575504150909615,-0.5802668250878884,-0.27887050225175314,-0.0385564324071029
Palmas,plantio convencional,pouco degradado,1,Porto Nacional,1,False,False,False,False,False,False,True,False,False,False,1,0,5.004862510517771e-15,0.48575504150909615,-0.5802668250878884,-0.27887050225175314,-0.0385564324071029
Palmas,roça de toco,nao possui degradacao,1,Porto Nacional,0,False,False,False,False,False,False,False,False,True,False,1,0,2.7898226355905795e-15,0.11294128150342539,0.03937340645745574,0.6975509615815384,-0.7428818676670589
Palmas,uso de agrotóxicos,nao possui degradacao,1,Porto Nacional,0,False,False,False,False,False,False,False,False,False,True,1,0,9.61531457138888e-15,0.34911246916075356,0.6700327129307726,-0.3343671002574351,-0.043439843845700384
Palmeiras do Tocantins,aração,nao possui degradacao,5,Araguatins,0,True,False,False,False,False,False,False,False,False,False,1,1,0.5702827143382491,-0.41024747637436026,-0.0508442396651693,-0.14478063787405088,-0.023693449089936383
Palmeiras do Tocantins,aração,pouco degradado,8,Araguatins,1,True,False,False,False,False,False,False,False,False,False,1,1,0.5702827143382491,-0.41024747637436026,-0.0508442396651693,-0.14478063787405088,-0.023693449089936383
Palmeiras do Tocantins,gradagem,nao possui degradacao,5,Araguatins,0,False,False,True,False,False,False,False,False,False,False,1,2,-0.5702827143382603,-0.41024747637434367,-0.050844239665163264,-0.14478063787405285,-0.023693449089935904
Palmeiras do Tocantins,gradagem,pouco degradado,8,Araguatins,1,False,False,True,False,False,False,False,False,False,False,1,2,-0.5702827143382603,-0.41024747637434367,-0.050844239665163264,-0.14478063787405285,-0.023693449089935904
Palmeiras do Tocantins,plantio convencional,degradacao media,1,Araguatins,2,False,False,False,False,False,False,True,False,False,False,1,0,5.004862510517771e-15,0.48575504150909615,-0.5802668250878884,-0.27887050225175314,-0.0385564324071029
Palmeiras do Tocantins,plantio convencional,nao possui degradacao,4,Araguatins,0,False,False,False,False,False,False,True,False,False,False,1,0,5.004862510517771e-15,0.48575504150909615,-0.5802668250878884,-0.27887050225175314,-0.0385564324071029
Palmeiras do Tocantins,plantio convencional,pouco degradado,8,Araguatins,1,False,False,False,False,False,False,True,False,False,False,1,0,5.004862510517771e-15,0.48575504150909615,-0.5802668250878884,-0.27887050225175314,-0.0385564324071029
Palmeiras do Tocantins,uso de agrotóxicos,degradacao media,1,Araguatins,2,False,False,False,False,False,False,False,False,False,True,1,0,9.61531457138888e-15,0.34911246916075356,0.6700327129307726,-0.3343671002574351,-0.043439843845700384
Palmeiras do Tocantins,uso de agrotóxicos,nao possui degradacao,4,Araguatins,0,False,False,False,False,False,False,False,False,False,True,1,0,9.61531457138888e-15,0.34911246916075356,0.6700327129307726,-0.3343671002574351,-0.043439843845700384
Palmeiras do Tocantins,uso de agrotóxicos,pouco degradado,7,Araguatins,1,False,False,False,False,False,False,False,False,False,True,1,0,9.61531457138888e-15,0.34911246916075356,0.6700327129307726,-0.3343671002574351,-0.043439843845700384
Palmeirópolis,aração,pouco degradado,2,Gurupi,1,True,False,False,False,False,False,False,False,False,False,1,1,0.5702827143382491,-0.41024747637436026,-0.0508442396651693,-0.14478063787405088,-0.023693449089936383
Palmeirópolis,gradagem,pouco degradado,2,Gurupi,1,False,False,True,False,False,False,False,False,False,False,1,2,-0.5702827143382603,-0.41024747637434367,-0.050844239665163264,-0.14478063787405285,-0.023693449089935904
Palmeirópolis,plantio convencional,pouco degradado,1,Gurupi,1,False,False,False,False,False,False,True,False,False,False,1,0,5.004862510517771e-15,0.48575504150909615,-0.5802668250878884,-0.27887050225175314,-0.0385564324071029
Palmeirópolis,uso de agrotóxicos,pouco degradado,1,Gurupi,1,False,False,False,False,False,False,False,False,False,True,1,0,9.61531457138888e-15,0.34911246916075356,0.6700327129307726,-0.3343671002574351,-0.043439843845700384
Paranã,aração,degradacao media,2,Taguatinga do Tocantins,2,True,False,False,False,False,False,False,False,False,False,1,1,0.5702827143382491,-0.41024747637436026,-0.0508442396651693,-0.14478063787405088,-0.023693449089936383
Paranã,aração,nao possui degradacao,7,Taguatinga do Tocantins,0,True,False,False,False,False,False,False,False,False,False,1,1,0.5702827143382491,-0.41024747637436026,-0.0508442396651693,-0.14478063787405088,-0.023693449089936383
Paranã,aração,pouco degradado,13,Taguatinga do Tocantins,1,True,False,False,False,False,False,False,False,False,False,1,1,0.5702827143382491,-0.41024747637436026,-0.0508442396651693,-0.14478063787405088,-0.023693449089936383
Paranã,gradagem,degradacao media,2,Taguatinga do Tocantins,2,False,False,True,False,False,False,False,False,False,False,1,2,-0.5702827143382603,-0.41024747637434367,-0.050844239665163264,-0.14478063787405285,-0.023693449089935904
Paranã,gradagem,nao possui degradacao,7,Taguatinga do Tocantins,0,False,False,True,False,False,False,False,False,False,False,1,2,-0.5702827143382603,-0.41024747637434367,-0.050844239665163264,-0.14478063787405285,-0.023693449089935904
Paranã,gradagem,pouco degradado,13,Taguatinga do Tocantins,1,False,False,True,False,False,False,False,False,False,False,1,2,-0.5702827143382603,-0.41024747637434367,-0.050844239665163264,-0.14478063787405285,-0.023693449089935904
Paranã,monocultura,nao possui degradacao,1,Taguatinga do Tocantins,0,False,False,False,True,False,False,False,False,False,False,1,0,-1.2549877339378535e-14,0.0878258873954961,0.02816646607841901,0.3026775929462769,0.12794124850399463
Paranã,pastagem nativa,degradacao media,3,Taguatinga do Tocantins,2,False,False,False,False,False,True,False,False,False,False,1,0,5.151455246046996e-15,0.10470884231282007,0.035491002752842706,0.5134040042510817,0.8525977121663699
Paranã,pastagem nativa,nao possui degradacao,12,Taguatinga do Tocantins,0,False,False,False,False,False,True,False,False,False,False,1,0,5.151455246046996e-15,0.10470884231282007,0.035491002752842706,0.5134040042510817,0.8525977121663699
Paranã,pastagem nativa,pouco degradado,12,Taguatinga do Tocantins,1,False,False,False,False,False,True,False,False,False,False,1,0,5.151455246046996e-15,0.10470884231282007,0.035491002752842706,0.5134040042510817,0.8525977121663699
Paranã,plantio convencional,degradacao media,2,Taguatinga do Tocantins,2,False,False,False,False,False,False,True,False,False,False,1,0,5.004862510517771e-15,0.48575504150909615,-0.5802668250878884,-0.27887050225175314,-0.0385564324071029
Paranã,plantio convencional,nao possui degradacao,4,Taguatinga do Tocantins,0,False,False,False,False,False,False,True,False,False,False,1,0,5.004862510517771e-15,0.48575504150909615,-0.5802668250878884,-0.27887050225175314,-0.0385564324071029
Paranã,plantio convencional,pouco degradado,12,Taguatinga do Tocantins,1,False,False,False,False,False,False,True,False,False,False,1,0,5.004862510517771e-15,0.48575504150909615,-0.5802668250878884,-0.27887050225175314,-0.0385564324071029
Paranã,queimadas,degradacao media,3,Taguatinga do Tocantins,2,False,False,False,False,False,False,False,True,False,False,1,0,7.786449652223937e-16,0.08782588739549005,0.02816646607841554,0.30267759294628427,0.12794124850483707
Paranã,queimadas,pouco degradado,12,Taguatinga do Tocantins,1,False,False,False,False,False,False,False,True,False,False,1,0,7.786449652223937e-16,0.08782588739549005,0.02816646607841554,0.30267759294628427,0.12794124850483707
Paranã,roça de toco,degradacao media,1,Taguatinga do Tocantins,2,False,False,False,False,False,False,False,False,True,False,1,0,2.7898226355905795e-15,0.11294128150342539,0.03937340645745574,0.6975509615815384,-0.7428818676670589
Paranã,roça de toco,nao possui degradacao,14,Taguatinga do Tocantins,0,False,False,False,False,False,False,False,False,True,False,1,0,2.7898226355905795e-15,0.11294128150342539,0.03937340645745574,0.6975509615815384,-0.7428818676670589
Paranã,roça de toco,pouco degradado,1,Taguatinga do Tocantins,1,False,False,False,False,False,False,False,False,True,False,1,0,2.7898226355905795e-15,0.11294128150342539,0.03937340645745574,0.6975509615815384,-0.7428818676670589
Paranã,uso de agrotóxicos,nao possui degradacao,1,Taguatinga do Tocantins,0,False,False,False,False,False,False,False,False,False,True,1,0,9.61531457138888e-15,0.34911246916075356,0.6700327129307726,-0.3343671002574351,-0.043439843845700384
Paranã,uso de agrotóxicos,pouco degradado,3,Taguatinga do Tocantins,1,False,False,False,False,False,False,False,False,False,True,1,0,9.61531457138888e-15,0.34911246916075356,0.6700327129307726,-0.3343671002574351,-0.043439843845700384
Paraíso do Tocantins,aração,nao possui degradacao,1,Paraiso,0,True,False,False,False,False,False,False,False,False,False,1,1,0.5702827143382491,-0.41024747637436026,-0.0508442396651693,-0.14478063787405088,-0.023693449089936383
Paraíso do Tocantins,aração,pouco degradado,4,Paraiso,1,True,False,False,False,False,False,False,False,False,False,1,1,0.5702827143382491,-0.41024747637436026,-0.0508442396651693,-0.14478063787405088,-0.023693449089936383
Paraíso do Tocantins,gradagem,nao possui degradacao,1,Paraiso,0,False,False,True,False,False,False,False,False,False,False,1,2,-0.5702827143382603,-0.41024747637434367,-0.050844239665163264,-0.14478063787405285,-0.023693449089935904
Paraíso do Tocantins,gradagem,pouco degradado,4,Paraiso,1,False,False,True,False,False,False,False,False,False,False,1,2,-0.5702827143382603,-0.41024747637434367,-0.050844239665163264,-0.14478063787405285,-0.023693449089935904
Paraíso do Tocantins,monocultura,pouco degradado,4,Paraiso,1,False,False,False,True,False,False,False,False,False,False,1,0,-1.2549877339378535e-14,0.0878258873954961,0.02816646607841901,0.3026775929462769,0.12794124850399463
Paraíso do Tocantins,plantio convencional,degradacao media,1,Paraiso,2,False,False,False,False,False,False,True,False,False,False,1,0,5.004862510517771e-15,0.48575504150909615,-0.5802668250878884,-0.27887050225175314,-0.0385564324071029
Paraíso do Tocantins,plantio convencional,pouco degradado,10,Paraiso,1,False,False,False,False,False,False,True,False,False,False,1,0,5.004862510517771e-15,0.48575504150909615,-0.5802668250878884,-0.27887050225175314,-0.0385564324071029
Paraíso do Tocantins,queimadas,pouco degradado,1,Paraiso,1,False,False,False,False,False,False,False,True,False,False,1,0,7.786449652223937e-16,0.08782588739549005,0.02816646607841554,0.30267759294628427,0.12794124850483707
Paraíso do Tocantins,roça de toco,pouco degradado,2,Paraiso,1,False,False,False,False,False,False,False,False,True,False,1,0,2.7898226355905795e-15,0.11294128150342539,0.03937340645745574,0.6975509615815384,-0.7428818676670589
Paraíso do Tocantins,uso de agrotóxicos,nao possui degradacao,1,Paraiso,0,False,False,False,False,False,False,False,False,False,True,1,0,9.61531457138888e-15,0.34911246916075356,0.6700327129307726,-0.3343671002574351,-0.043439843845700384
